order_id,user_id,order_date,order_status,channel,reported_total_products,line_number,product_id,line_product_name,line_category,unit_price,quantity,line_discount_percentage,catalog_product_name,category,brand,catalog_price,catalog_discount_percentage,inventory,rating,reviews,sku,catalog_duplicate_flag,age,country,city,retailer_type,customer_name,product_name,country_original,channel_original,status_original,discount_percentage,revenue,price_segment,year,quarter,month,month_name,year_month,delivered_flag,canceled_flag,product_match_flag,user_match_flag,price_difference,price_difference_pct,data_quality_flag,valid_sales_flag
88,92,2024-06-23,delivered,E-commerce B2B,4,2,49,AthletX Compression Tights v4,Apparel,49.35,56.0,19.7,AthletX Compression Tights v4,Apparel,AthletX,49.35,19.7,55.0,3.5,49,SR-APP-0049,False,50,Colombia,Barranquilla,Superstore,Wilmer González,AthletX Compression Tights v4,Colombia,E-commerce B2B,delivered,19.7,2763.6,Económico,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
88,92,2024-06-23,delivered,E-commerce B2B,4,3,10,CoreFit Basketball Shoes v5,Footwear,244.64,116.0,19.4,CoreFit Basketball Shoes v5,Footwear,CoreFit,244.64,19.4,117.0,4.6,333,SR-FOO-0010,False,50,Colombia,Barranquilla,Superstore,Wilmer González,CoreFit Basketball Shoes v5,Colombia,E-commerce B2B,delivered,19.4,28378.239999999998,Premium,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,Revenue extremo por IQR,True
88,92,2024-06-23,delivered,E-commerce B2B,4,4,58,AthletX Sports Bra v3,Apparel,87.71,74.0,7.5,AthletX Sports Bra v3,Apparel,AthletX,87.71,7.5,280.0,4.6,321,SR-APP-0058,False,50,Colombia,Barranquilla,Superstore,Wilmer González,AthletX Sports Bra v3,Colombia,E-commerce B2B,delivered,7.5,6490.54,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
89,77,2024-01-04,shipped,E-commerce B2B,6,1,118,UrbanSport Agility Ladder v3,Equipment,109.9,90.0,12.2,UrbanSport Agility Ladder v3,Equipment,UrbanSport,109.9,12.2,76.0,3.6,505,SR-EQU-0118,False,53,México,Ciudad de México,Sports Chain,Jaime Cazares,UrbanSport Agility Ladder v3,México,E-commerce B2B,shipped,12.2,9891.0,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
89,77,2024-01-04,shipped,E-commerce B2B,6,2,11,UrbanSport Training Shoes v1,Footwear,252.18,87.0,7.9,UrbanSport Training Shoes v1,Footwear,UrbanSport,252.18,7.9,335.0,3.7,668,SR-FOO-0011,False,53,México,Ciudad de México,Sports Chain,Jaime Cazares,UrbanSport Training Shoes v1,México,E-commerce B2B,shipped,7.9,21939.66,Premium,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,Revenue extremo por IQR,True
89,77,2024-01-04,shipped,E-commerce B2B,6,3,14,SpeedMax Training Shoes v4,Footwear,189.19,77.0,9.6,SpeedMax Training Shoes v4,Footwear,SpeedMax,189.19,9.6,305.0,5.0,551,SR-FOO-0014,False,53,México,Ciudad de México,Sports Chain,Jaime Cazares,SpeedMax Training Shoes v4,México,E-commerce B2B,shipped,9.6,14567.63,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
89,77,2024-01-04,shipped,E-commerce B2B,6,4,99,CoreFit Jump Rope v4,Equipment,69.02,91.0,1.5,CoreFit Jump Rope v4,Equipment,CoreFit,69.02,1.5,491.0,4.4,791,SR-EQU-0099,False,53,México,Ciudad de México,Sports Chain,Jaime Cazares,CoreFit Jump Rope v4,México,E-commerce B2B,shipped,1.5,6280.82,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
89,77,2024-01-04,shipped,E-commerce B2B,6,5,32,PowerEdge Performance T-Shirt v2,Apparel,129.5,101.0,13.9,PowerEdge Performance T-Shirt v2,Apparel,PowerEdge,129.5,13.9,367.0,3.7,204,SR-APP-0032,False,53,México,Ciudad de México,Sports Chain,Jaime Cazares,PowerEdge Performance T-Shirt v2,México,E-commerce B2B,shipped,13.9,13079.5,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
89,77,2024-01-04,shipped,E-commerce B2B,6,6,85,PowerEdge Gym Bag v5,Accessories,57.4,106.0,8.1,PowerEdge Gym Bag v5,Accessories,PowerEdge,57.4,8.1,125.0,4.6,98,SR-ACC-0085,False,53,México,Ciudad de México,Sports Chain,Jaime Cazares,PowerEdge Gym Bag v5,México,E-commerce B2B,shipped,8.1,6084.4,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
90,96,2024-05-14,cancelled,Direct Sales,5,1,72,UrbanSport Cap v2,Accessories,81.82,62.0,12.2,UrbanSport Cap v2,Accessories,UrbanSport,81.82,12.2,139.0,3.6,39,SR-ACC-0072,False,26,Chile,Temuco,Online Retailer,Sofía Muñoz,UrbanSport Cap v2,Chile,Direct Sales,cancelled,12.2,5072.839999999999,Medio,2024,2,5,Mayo,2024-05,0,1,True,True,0.0,0.0,OK,True
90,96,2024-05-14,cancelled,Direct Sales,5,2,75,CoreFit Cap v5,Accessories,26.93,64.0,8.2,CoreFit Cap v5,Accessories,CoreFit,26.93,8.2,389.0,4.7,294,SR-ACC-0075,False,26,Chile,Temuco,Online Retailer,Sofía Muñoz,CoreFit Cap v5,Chile,Direct Sales,cancelled,8.2,1723.52,Económico,2024,2,5,Mayo,2024-05,0,1,True,True,0.0,0.0,OK,True
90,96,2024-05-14,cancelled,Direct Sales,5,3,89,SpeedMax Sport Socks v4,Accessories,73.43,80.0,2.3,SpeedMax Sport Socks v4,Accessories,SpeedMax,73.43,2.3,113.0,3.5,259,SR-ACC-0089,False,26,Chile,Temuco,Online Retailer,Sofía Muñoz,SpeedMax Sport Socks v4,Chile,Direct Sales,cancelled,2.3,5874.400000000001,Medio,2024,2,5,Mayo,2024-05,0,1,True,True,0.0,0.0,OK,True
90,96,2024-05-14,cancelled,Direct Sales,5,4,74,UrbanSport Cap v4,Accessories,55.15,24.0,0.7,UrbanSport Cap v4,Accessories,UrbanSport,55.15,0.7,329.0,3.6,482,SR-ACC-0074,False,26,Chile,Temuco,Online Retailer,Sofía Muñoz,UrbanSport Cap v4,Chile,Direct Sales,cancelled,0.7,1323.6,Medio,2024,2,5,Mayo,2024-05,0,1,True,True,0.0,0.0,OK,True
90,96,2024-05-14,cancelled,Direct Sales,5,5,29,SportRetail Pro Tennis Shoes v4,Footwear,154.7,8.0,21.5,SportRetail Pro Tennis Shoes v4,Footwear,SportRetail Pro,154.7,21.5,281.0,2.7,677,SR-FOO-0029,False,26,Chile,Temuco,Online Retailer,Sofía Muñoz,SportRetail Pro Tennis Shoes v4,Chile,Direct Sales,cancelled,21.5,1237.6,Medio,2024,2,5,Mayo,2024-05,0,1,True,True,0.0,0.0,OK,True
91,15,2024-06-21,confirmed,Direct Sales,6,1,19,SportRetail Pro Slides v4,Footwear,264.05,31.0,22.0,SportRetail Pro Slides v4,Footwear,SportRetail Pro,264.05,22.0,425.0,4.5,255,SR-FOO-0019,False,42,México,Tijuana,Sports Chain,Perla Luna,SportRetail Pro Slides v4,México,Direct Sales,confirmed,22.0,8185.55,Premium,2024,2,6,Junio,2024-06,0,0,True,True,0.0,0.0,OK,True
91,15,2024-06-21,confirmed,Direct Sales,6,2,45,CoreFit Track Jacket v5,Apparel,84.08,49.0,3.7,CoreFit Track Jacket v5,Apparel,CoreFit,84.08,3.7,65.0,2.6,383,SR-APP-0045,False,42,México,Tijuana,Sports Chain,Perla Luna,CoreFit Track Jacket v5,México,Direct Sales,confirmed,3.7,4119.92,Medio,2024,2,6,Junio,2024-06,0,0,True,True,0.0,0.0,OK,True
91,15,2024-06-21,confirmed,Direct Sales,6,3,40,PowerEdge Training Shorts v5,Apparel,78.18,61.0,16.7,PowerEdge Training Shorts v5,Apparel,PowerEdge,78.18,16.7,283.0,3.2,689,SR-APP-0040,False,42,México,Tijuana,Sports Chain,Perla Luna,PowerEdge Training Shorts v5,México,Direct Sales,confirmed,16.7,4768.9800000000005,Medio,2024,2,6,Junio,2024-06,0,0,True,True,0.0,0.0,OK,True
91,15,2024-06-21,confirmed,Direct Sales,6,4,44,PowerEdge Track Jacket v4,Apparel,67.05,62.0,0.2,PowerEdge Track Jacket v4,Apparel,PowerEdge,67.05,0.2,38.0,4.9,717,SR-APP-0044,False,42,México,Tijuana,Sports Chain,Perla Luna,PowerEdge Track Jacket v4,México,Direct Sales,confirmed,0.2,4157.099999999999,Medio,2024,2,6,Junio,2024-06,0,0,True,True,0.0,0.0,OK,True
91,15,2024-06-21,confirmed,Direct Sales,6,5,59,UrbanSport Sports Bra v4,Apparel,86.73,43.0,8.1,UrbanSport Sports Bra v4,Apparel,UrbanSport,86.73,8.1,226.0,3.6,228,SR-APP-0059,False,42,México,Tijuana,Sports Chain,Perla Luna,UrbanSport Sports Bra v4,México,Direct Sales,confirmed,8.1,3729.3900000000003,Medio,2024,2,6,Junio,2024-06,0,0,True,True,0.0,0.0,OK,True
91,15,2024-06-21,confirmed,Direct Sales,6,6,101,SpeedMax Yoga Mat v1,Equipment,42.67,95.0,5.8,SpeedMax Yoga Mat v1,Equipment,SpeedMax,42.67,5.8,361.0,3.2,474,SR-EQU-0101,False,42,México,Tijuana,Sports Chain,Perla Luna,SpeedMax Yoga Mat v1,México,Direct Sales,confirmed,5.8,4053.65,Económico,2024,2,6,Junio,2024-06,0,0,True,True,0.0,0.0,OK,True
92,95,2024-08-08,delivered,E-commerce B2B,2,1,67,AthletX Water Bottle v2,Accessories,77.19,75.0,6.9,AthletX Water Bottle v2,Accessories,AthletX,77.19,6.9,398.0,3.8,651,SR-ACC-0067,False,39,Chile,Concepción,Independent,Andrés Palma,AthletX Water Bottle v2,Chile,E-commerce B2B,delivered,6.9,5789.25,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
92,95,2024-08-08,delivered,E-commerce B2B,2,2,23,SpeedMax Football Boots v3,Footwear,82.23,76.0,5.6,SpeedMax Football Boots v3,Footwear,SpeedMax,82.23,5.6,173.0,2.6,577,SR-FOO-0023,False,39,Chile,Concepción,Independent,Andrés Palma,SpeedMax Football Boots v3,Chile,E-commerce B2B,delivered,5.6,6249.4800000000005,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
93,24,2024-04-15,delivered,Distributor,2,1,82,UrbanSport Gym Bag v2,Accessories,72.61,60.0,8.7,UrbanSport Gym Bag v2,Accessories,UrbanSport,72.61,8.7,219.0,4.2,80,SR-ACC-0082,False,28,Chile,Concepción,Independent,Héctor Cáceres,UrbanSport Gym Bag v2,Chile,Distributor,delivered,8.7,4356.6,Medio,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
93,24,2024-04-15,delivered,Distributor,2,2,85,PowerEdge Gym Bag v5,Accessories,57.4,99.0,8.1,PowerEdge Gym Bag v5,Accessories,PowerEdge,57.4,8.1,125.0,4.6,98,SR-ACC-0085,False,28,Chile,Concepción,Independent,Héctor Cáceres,PowerEdge Gym Bag v5,Chile,Distributor,delivered,8.1,5682.599999999999,Medio,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
94,1,2024-11-11,delivered,E-commerce B2B,6,1,28,SportRetail Pro Tennis Shoes v3,Footwear,110.95,106.0,4.8,SportRetail Pro Tennis Shoes v3,Footwear,SportRetail Pro,110.95,4.8,229.0,2.9,197,SR-FOO-0028,False,44,Argentina,Tucumán,Sports Chain,Valentino Gomez,SportRetail Pro Tennis Shoes v3,Argentina,E-commerce B2B,delivered,4.8,11760.7,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
94,1,2024-11-11,delivered,E-commerce B2B,6,2,27,PowerEdge Tennis Shoes v2,Footwear,67.19,18.0,16.3,PowerEdge Tennis Shoes v2,Footwear,PowerEdge,67.19,16.3,330.0,2.7,422,SR-FOO-0027,False,44,Argentina,Tucumán,Sports Chain,Valentino Gomez,PowerEdge Tennis Shoes v2,Argentina,E-commerce B2B,delivered,16.3,1209.42,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
94,1,2024-11-11,delivered,E-commerce B2B,6,3,36,PowerEdge Training Shorts v1,Apparel,84.2,73.0,13.1,PowerEdge Training Shorts v1,Apparel,PowerEdge,84.2,13.1,478.0,3.2,695,SR-APP-0036,False,44,Argentina,Tucumán,Sports Chain,Valentino Gomez,PowerEdge Training Shorts v1,Argentina,E-commerce B2B,delivered,13.1,6146.6,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
94,1,2024-11-11,delivered,E-commerce B2B,6,4,97,UrbanSport Jump Rope v2,Equipment,105.17,46.0,2.1,UrbanSport Jump Rope v2,Equipment,UrbanSport,105.17,2.1,127.0,2.8,792,SR-EQU-0097,False,44,Argentina,Tucumán,Sports Chain,Valentino Gomez,UrbanSport Jump Rope v2,Argentina,E-commerce B2B,delivered,2.1,4837.82,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
94,1,2024-11-11,delivered,E-commerce B2B,6,5,91,CoreFit Resistance Bands v1,Equipment,36.9,19.0,18.0,CoreFit Resistance Bands v1,Equipment,CoreFit,36.9,18.0,161.0,2.8,558,SR-EQU-0091,False,44,Argentina,Tucumán,Sports Chain,Valentino Gomez,CoreFit Resistance Bands v1,Argentina,E-commerce B2B,delivered,18.0,701.1,Económico,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
94,1,2024-11-11,delivered,E-commerce B2B,6,6,104,UrbanSport Yoga Mat v4,Equipment,102.51,115.0,11.0,UrbanSport Yoga Mat v4,Equipment,UrbanSport,102.51,11.0,239.0,4.2,726,SR-EQU-0104,False,44,Argentina,Tucumán,Sports Chain,Valentino Gomez,UrbanSport Yoga Mat v4,Argentina,E-commerce B2B,delivered,11.0,11788.650000000001,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
95,51,2024-04-10,confirmed,Distributor,5,1,15,SportRetail Pro Training Shoes v5,Footwear,208.06,84.0,2.9,SportRetail Pro Training Shoes v5,Footwear,SportRetail Pro,208.06,2.9,453.0,3.8,283,SR-FOO-0015,False,45,Colombia,Cali,Online Retailer,Luz Villamizar,SportRetail Pro Training Shoes v5,Colombia,Distributor,confirmed,2.9,17477.04,Premium,2024,2,4,Abril,2024-04,0,0,True,True,0.0,0.0,Revenue extremo por IQR,True
95,51,2024-04-10,confirmed,Distributor,5,2,45,CoreFit Track Jacket v5,Apparel,84.08,91.0,3.7,CoreFit Track Jacket v5,Apparel,CoreFit,84.08,3.7,65.0,2.6,383,SR-APP-0045,False,45,Colombia,Cali,Online Retailer,Luz Villamizar,CoreFit Track Jacket v5,Colombia,Distributor,confirmed,3.7,7651.28,Medio,2024,2,4,Abril,2024-04,0,0,True,True,0.0,0.0,OK,True
95,51,2024-04-10,confirmed,Distributor,5,3,46,SportRetail Pro Compression Tights v1,Apparel,118.88,43.0,5.3,SportRetail Pro Compression Tights v1,Apparel,SportRetail Pro,118.88,5.3,127.0,4.2,372,SR-APP-0046,False,45,Colombia,Cali,Online Retailer,Luz Villamizar,SportRetail Pro Compression Tights v1,Colombia,Distributor,confirmed,5.3,5111.84,Medio,2024,2,4,Abril,2024-04,0,0,True,True,0.0,0.0,OK,True
95,51,2024-04-10,confirmed,Distributor,5,4,109,SportRetail Pro Foam Roller v4,Equipment,96.48,80.0,8.2,SportRetail Pro Foam Roller v4,Equipment,SportRetail Pro,96.48,8.2,355.0,3.7,688,SR-EQU-0109,False,45,Colombia,Cali,Online Retailer,Luz Villamizar,SportRetail Pro Foam Roller v4,Colombia,Distributor,confirmed,8.2,7718.400000000001,Medio,2024,2,4,Abril,2024-04,0,0,True,True,0.0,0.0,OK,True
95,51,2024-04-10,confirmed,Distributor,5,5,59,UrbanSport Sports Bra v4,Apparel,86.73,22.0,8.1,UrbanSport Sports Bra v4,Apparel,UrbanSport,86.73,8.1,226.0,3.6,228,SR-APP-0059,False,45,Colombia,Cali,Online Retailer,Luz Villamizar,UrbanSport Sports Bra v4,Colombia,Distributor,confirmed,8.1,1908.0600000000002,Medio,2024,2,4,Abril,2024-04,0,0,True,True,0.0,0.0,OK,True
96,89,2024-03-16,delivered,E-commerce B2B,2,1,66,UrbanSport Water Bottle v1,Accessories,44.14,58.0,22.7,UrbanSport Water Bottle v1,Accessories,UrbanSport,44.14,22.7,228.0,4.7,771,SR-ACC-0066,False,31,Argentina,Rosario,Sports Chain,Tomas Benjamin Fernandez,UrbanSport Water Bottle v1,Argentina,E-commerce B2B,delivered,22.7,2560.12,Económico,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,OK,True
96,89,2024-03-16,delivered,E-commerce B2B,2,2,50,SpeedMax Compression Tights v5,Apparel,58.46,78.0,20.5,SpeedMax Compression Tights v5,Apparel,SpeedMax,58.46,20.5,446.0,3.1,34,SR-APP-0050,False,31,Argentina,Rosario,Sports Chain,Tomas Benjamin Fernandez,SpeedMax Compression Tights v5,Argentina,E-commerce B2B,delivered,20.5,4559.88,Medio,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,OK,True
97,83,2024-08-20,confirmed,Distributor,2,1,72,UrbanSport Cap v2,Accessories,81.82,67.0,12.2,UrbanSport Cap v2,Accessories,UrbanSport,81.82,12.2,139.0,3.6,39,SR-ACC-0072,False,51,Argentina,Córdoba,Independent,Maximo Fernandez,UrbanSport Cap v2,Argentina,Distributor,confirmed,12.2,5481.94,Medio,2024,3,8,Agosto,2024-08,0,0,True,True,0.0,0.0,OK,True
97,83,2024-08-20,confirmed,Distributor,2,2,22,PowerEdge Football Boots v2,Footwear,210.22,28.0,17.8,PowerEdge Football Boots v2,Footwear,PowerEdge,210.22,17.8,204.0,5.0,675,SR-FOO-0022,False,51,Argentina,Córdoba,Independent,Maximo Fernandez,PowerEdge Football Boots v2,Argentina,Distributor,confirmed,17.8,5886.16,Premium,2024,3,8,Agosto,2024-08,0,0,True,True,0.0,0.0,OK,True
98,2,2024-03-03,delivered,Direct Sales,4,1,18,CoreFit Slides v3,Footwear,226.56,76.0,13.5,CoreFit Slides v3,Footwear,CoreFit,226.56,13.5,398.0,4.8,10,SR-FOO-0018,False,38,Colombia,Cartagena,Sports Chain,Rafael Pérez,CoreFit Slides v3,Colombia,Direct Sales,delivered,13.5,17218.56,Premium,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,Revenue extremo por IQR,True
98,2,2024-03-03,delivered,Direct Sales,4,2,25,PowerEdge Football Boots v5,Footwear,164.22,68.0,13.5,PowerEdge Football Boots v5,Footwear,PowerEdge,164.22,13.5,370.0,4.8,594,SR-FOO-0025,False,38,Colombia,Cartagena,Sports Chain,Rafael Pérez,PowerEdge Football Boots v5,Colombia,Direct Sales,delivered,13.5,11166.96,Medio,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,OK,True
98,2,2024-03-03,delivered,Direct Sales,4,3,105,UrbanSport Yoga Mat v5,Equipment,61.91,67.0,2.0,UrbanSport Yoga Mat v5,Equipment,UrbanSport,61.91,2.0,20.0,4.7,762,SR-EQU-0105,False,38,Colombia,Cartagena,Sports Chain,Rafael Pérez,UrbanSport Yoga Mat v5,Colombia,Direct Sales,delivered,2.0,4147.969999999999,Medio,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,OK,True
98,2,2024-03-03,delivered,Direct Sales,4,4,50,SpeedMax Compression Tights v5,Apparel,58.46,112.0,20.5,SpeedMax Compression Tights v5,Apparel,SpeedMax,58.46,20.5,446.0,3.1,34,SR-APP-0050,False,38,Colombia,Cartagena,Sports Chain,Rafael Pérez,SpeedMax Compression Tights v5,Colombia,Direct Sales,delivered,20.5,6547.52,Medio,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,OK,True
99,38,2024-03-25,delivered,E-commerce B2B,1,1,36,PowerEdge Training Shorts v1,Apparel,84.2,33.0,13.1,PowerEdge Training Shorts v1,Apparel,PowerEdge,84.2,13.1,478.0,3.2,695,SR-APP-0036,False,28,México,Tijuana,Sports Chain,Bernardo Cruz,PowerEdge Training Shorts v1,México,E-commerce B2B,delivered,13.1,2778.6,Medio,2024,1,3,Marzo,2024-03,1,0,True,True,0.0,0.0,OK,True
100,99,2024-12-15,delivered,Distributor,4,1,71,CoreFit Cap v1,Accessories,33.89,19.0,9.7,CoreFit Cap v1,Accessories,CoreFit,33.89,9.7,456.0,4.9,439,SR-ACC-0071,False,51,Perú,Cusco,Department Store,Ignacia Ariza,CoreFit Cap v1,Perú,Distributor,delivered,9.7,643.91,Económico,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
100,99,2024-12-15,delivered,Distributor,4,2,66,UrbanSport Water Bottle v1,Accessories,44.14,74.0,22.7,UrbanSport Water Bottle v1,Accessories,UrbanSport,44.14,22.7,228.0,4.7,771,SR-ACC-0066,False,51,Perú,Cusco,Department Store,Ignacia Ariza,UrbanSport Water Bottle v1,Perú,Distributor,delivered,22.7,3266.36,Económico,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
100,99,2024-12-15,delivered,Distributor,4,3,15,SportRetail Pro Training Shoes v5,Footwear,208.06,51.0,2.9,SportRetail Pro Training Shoes v5,Footwear,SportRetail Pro,208.06,2.9,453.0,3.8,283,SR-FOO-0015,False,51,Perú,Cusco,Department Store,Ignacia Ariza,SportRetail Pro Training Shoes v5,Perú,Distributor,delivered,2.9,10611.06,Premium,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
100,99,2024-12-15,delivered,Distributor,4,4,74,UrbanSport Cap v4,Accessories,55.15,101.0,0.7,UrbanSport Cap v4,Accessories,UrbanSport,55.15,0.7,329.0,3.6,482,SR-ACC-0074,False,51,Perú,Cusco,Department Store,Ignacia Ariza,UrbanSport Cap v4,Perú,Distributor,delivered,0.7,5570.15,Medio,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
101,14,2024-06-28,delivered,E-commerce B2B,6,1,107,CoreFit Foam Roller v2,Equipment,69.74,9.0,19.1,CoreFit Foam Roller v2,Equipment,CoreFit,69.74,19.1,89.0,3.7,677,SR-EQU-0107,False,36,Perú,Lima,Superstore,Maximiano Belmonte,CoreFit Foam Roller v2,Perú,E-commerce B2B,delivered,19.1,627.66,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
101,14,2024-06-28,delivered,E-commerce B2B,6,2,84,PowerEdge Gym Bag v4,Accessories,51.74,49.0,16.3,PowerEdge Gym Bag v4,Accessories,PowerEdge,51.74,16.3,315.0,4.5,561,SR-ACC-0084,False,36,Perú,Lima,Superstore,Maximiano Belmonte,PowerEdge Gym Bag v4,Perú,E-commerce B2B,delivered,16.3,2535.26,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
101,14,2024-06-28,delivered,E-commerce B2B,6,3,97,UrbanSport Jump Rope v2,Equipment,105.17,16.0,2.1,UrbanSport Jump Rope v2,Equipment,UrbanSport,105.17,2.1,127.0,2.8,792,SR-EQU-0097,False,36,Perú,Lima,Superstore,Maximiano Belmonte,UrbanSport Jump Rope v2,Perú,E-commerce B2B,delivered,2.1,1682.72,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
101,14,2024-06-28,delivered,E-commerce B2B,6,4,32,PowerEdge Performance T-Shirt v2,Apparel,129.5,20.0,13.9,PowerEdge Performance T-Shirt v2,Apparel,PowerEdge,129.5,13.9,367.0,3.7,204,SR-APP-0032,False,36,Perú,Lima,Superstore,Maximiano Belmonte,PowerEdge Performance T-Shirt v2,Perú,E-commerce B2B,delivered,13.9,2590.0,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
101,14,2024-06-28,delivered,E-commerce B2B,6,5,39,SportRetail Pro Training Shorts v4,Apparel,116.72,35.0,9.2,SportRetail Pro Training Shorts v4,Apparel,SportRetail Pro,116.72,9.2,80.0,3.6,566,SR-APP-0039,False,36,Perú,Lima,Superstore,Maximiano Belmonte,SportRetail Pro Training Shorts v4,Perú,E-commerce B2B,delivered,9.2,4085.2,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
101,14,2024-06-28,delivered,E-commerce B2B,6,6,112,PowerEdge Training Gloves v2,Equipment,56.99,99.0,1.3,PowerEdge Training Gloves v2,Equipment,PowerEdge,56.99,1.3,136.0,3.9,304,SR-EQU-0112,False,36,Perú,Lima,Superstore,Maximiano Belmonte,PowerEdge Training Gloves v2,Perú,E-commerce B2B,delivered,1.3,5642.01,Medio,2024,2,6,Junio,2024-06,1,0,True,True,0.0,0.0,OK,True
102,55,2024-10-12,delivered,E-commerce B2B,2,1,79,UrbanSport Headband v4,Accessories,87.1,105.0,18.0,UrbanSport Headband v4,Accessories,UrbanSport,87.1,18.0,398.0,,328,SR-ACC-0079,False,43,Perú,Piura,Online Retailer,Ramona Pedrero,UrbanSport Headband v4,Perú,E-commerce B2B,delivered,18.0,9145.5,Medio,2024,4,10,Octubre,2024-10,1,0,True,True,0.0,0.0,Calificación nula,True
102,55,2024-10-12,delivered,E-commerce B2B,2,2,18,CoreFit Slides v3,Footwear,226.56,31.0,13.5,CoreFit Slides v3,Footwear,CoreFit,226.56,13.5,398.0,4.8,10,SR-FOO-0018,False,43,Perú,Piura,Online Retailer,Ramona Pedrero,CoreFit Slides v3,Perú,E-commerce B2B,delivered,13.5,7023.36,Premium,2024,4,10,Octubre,2024-10,1,0,True,True,0.0,0.0,OK,True
103,69,2024-09-22,delivered,Direct Sales,2,1,42,AthletX Track Jacket v2,Apparel,95.62,42.0,21.3,AthletX Track Jacket v2,Apparel,AthletX,95.62,21.3,258.0,3.7,62,SR-APP-0042,False,25,Chile,Valparaíso,Independent,Paz Navarro,AthletX Track Jacket v2,Chile,Direct Sales,delivered,21.3,4016.04,Medio,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,OK,True
103,69,2024-09-22,delivered,Direct Sales,2,2,91,CoreFit Resistance Bands v1,Equipment,36.9,39.0,18.0,CoreFit Resistance Bands v1,Equipment,CoreFit,36.9,18.0,161.0,2.8,558,SR-EQU-0091,False,25,Chile,Valparaíso,Independent,Paz Navarro,CoreFit Resistance Bands v1,Chile,Direct Sales,delivered,18.0,1439.1,Económico,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,OK,True
104,97,2024-11-13,delivered,E-commerce B2B,4,1,118,UrbanSport Agility Ladder v3,Equipment,109.9,88.0,12.2,UrbanSport Agility Ladder v3,Equipment,UrbanSport,109.9,12.2,76.0,3.6,505,SR-EQU-0118,False,25,Colombia,Bogotá,Independent,Karen Martínez,UrbanSport Agility Ladder v3,Colombia,E-commerce B2B,delivered,12.2,9671.2,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
104,97,2024-11-13,delivered,E-commerce B2B,4,2,8,CoreFit Basketball Shoes v3,Footwear,91.6,115.0,8.9,CoreFit Basketball Shoes v3,Footwear,CoreFit,91.6,8.9,343.0,3.2,709,SR-FOO-0008,False,25,Colombia,Bogotá,Independent,Karen Martínez,CoreFit Basketball Shoes v3,Colombia,E-commerce B2B,delivered,8.9,10534.0,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
